"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1948.1","1948.2","1948.3","1948.4","1949.1","1949.2","1949.3","1949.4","1950.1","1950.2","1950.3","1950.4","1951.1","1951.2","1951.3","1951.4","1952.1","1952.2","1952.3","1952.4","1953.1","1953.2","1953.3","1953.4","1954.1","1954.2","1954.3","1954.4","1955.1","1955.2","1955.3","1955.4","1956.1","1956.2","1956.3","1956.4","1957.1","1957.2","1957.3","1957.4","1958.1","1958.2","1958.3","1958.4","1959.1","1959.2","1959.3","1959.4","1960.1","1960.2","1960.3","1960.4","1961.1","1961.2","1961.3","1961.4","1962.1","1962.2","1962.3","1962.4","1963.1","1963.2","1963.3","1963.4","1964.1","1964.2","1964.3","1964.4","1965.1","1965.2","1965.3","1965.4","1966.1","1966.2","1966.3","1966.4","1967.1","1967.2","1967.3","1967.4","1968.1","1968.2","1968.3","1968.4","1969.1","1969.2","1969.3","1969.4","1970.1","1970.2","1970.3","1970.4","1971.1","1971.2","1971.3","1971.4","1972.1","1972.2","1972.3","1972.4","1973.1","1973.2","1973.3","1973.4","1974.1","1974.2","1974.3","1974.4","1975.1","1975.2","1975.3","1975.4","1976.1","1976.2","1976.3","1976.4","1977.1","1977.2","1977.3","1977.4","1978.1","1978.2","1978.3","1978.4","1979.1","1979.2","1979.3","1979.4","1980.1","1980.2","1980.3","1980.4","1981.1","1981.2","1981.3","1981.4","1982.1","1982.2","1982.3","1982.4","1983.1","1983.2","1983.3","1983.4","1984.1","1984.2","1984.3","1984.4","1985.1","1985.2","1985.3","1985.4","1986.1","1986.2","1986.3","1986.4","1987.1","1987.2","1987.3","1987.4","1988.1","1988.2","1988.3","1988.4","1989.1","1989.2","1989.3","1989.4","1990.1","1990.2","1990.3","1990.4","1991.1","1991.2","1991.3","1991.4","1992.1","1992.2","1992.3","1992.4","1993.1","1993.2","1993.3","1993.4","1994.1","1994.2","1994.3","1994.4","1995.1","1995.2","1995.3","1995.4","1996.1","1996.2","1996.3","1996.4","1997.1","1997.2","1997.3","1997.4","1998.1","1998.2","1998.3","1998.4","1999.1","1999.2","1999.3","1999.4","2000.1","2000.2","2000.3","2000.4","2001.1","2001.2","2001.3","2001.4","2002.1","2002.2","2002.3","2002.4","2003.1","2003.2","2003.3","2003.4","2004.1","2004.2","2004.3","2004.4","2005.1","2005.2","2005.3","2005.4","2006.1","2006.2","2006.3","2006.4","2007.1","2007.2","2007.3","2007.4","2008.1","2008.2","2008.3","2008.4","2009.1","2009.2","2009.3","2009.4","2010.1","2010.2","2010.3","2010.4","2011.1","2011.2","2011.3","2011.4","2012.1","2012.2","2012.3","2012.4","2013.1","2013.2","2013.3","2013.4","2014.1","2014.2","2014.3","2014.4","2015.1"
"11000","District of Columbia","2","SQ1","10","...","Personal income",1746744,1768332,1802704,1826908,1823948,1845640,1859408,1878572,1895300,1901132,1971308,2069344,1951464,2033752,2099160,2158696,2108444,2150144,2189668,2222516,2083298,2102986,2110730,2119270,2046480,2051144,2073616,2109264,1991928,2031688,2077296,2113092,2097736,2132212,2164488,2200720,2182508,2219584,2254428,2284040,2209548,2286720,2293504,2345428,2288420,2343324,2348540,2425400,2320800,2369524,2394000,2433204,2461920,2481796,2521512,2543836,2638032,2668640,2705296,2753028,2785944,2825536,2891248,2939584,2976204,3003152,3070244,3088440,3179972,3212904,3316796,3366764,3329808,3333236,3417820,3555432,3521892,3648380,3699560,3721400,3694800,3822860,3854428,3945400,3593576,3664320,3734244,3907200,3954664,3973868,4196352,4393012,4406704,4588972,4683984,4709232,4842892,4952484,4926896,5239940,4870996,5154948,5409248,5570364,5620124,5667512,5710908,5789992,5892664,6143376,6322108,6388000,6342104,6453700,6621740,6773704,6734992,6963568,7110432,7310100,7367604,7452380,7459932,7675564,7762168,7796344,7863780,8190324,8089136,8079532,8368032,8862268,8793940,8857704,9087040,9125456,9317940,9500188,9624304,9811776,9786884,9892940,10030024,10189424,10511684,10744260,11076500,11254880,11434548,11442452,11557240,11749620,11949952,12059756,12192696,12321180,12441568,12610012,12838768,13227096,13439460,13786084,14371152,14556780,14765876,14891280,14985704,15204008,15292760,15445456,15683320,15844008,16002176,16185176,16273964,16597276,16878368,17159068,17342752,17344040,17918980,17866520,17899868,17929276,18043088,18359896,18401352,18446132,18502940,18467148,18352116,18368336,18909276,18943412,19273960,19591984,19860472,20021812,20372592,20524012,21086720,21394736,21733628,21615800,21924884,22111364,22802556,23006492,24448752,24511816,24626148,25276424,26017040,26173300,25839968,25538516,26036468,26190524,26223556,26454664,26808988,27212468,27452140,27850432,28771396,29001120,29363140,30248224,30715428,31414688,31971576,32383384,33865712,34242412,34689780,34972492,36205484,36557252,37258740,37554432,40028200,40580156,40754764,40542972,40150324,40276396,39960220,40154892,41077440,41783148,42233496,42963848,45076772,45728388,46402696,46456604,47699652,47900960,47776448,49057964,48143112,48720732,48844836,49077396,49570928,50188389,50466831,50829574,51331901
"12000","Florida","5","SQ1","10","...","Personal income",3075724,3124480,3255396,3286160,3269692,3314616,3311516,3367464,3771328,3683952,3778628,3908000,4107824,4272188,4360932,4409132,4691712,4800528,4920364,4989856,5321072,5397008,5423108,5489036,5635152,5643388,5708440,5799032,6285756,6448248,6604688,6721008,7378824,7514560,7585676,7725316,8208416,8306332,8431488,8477356,8883364,8970732,9131748,9335896,9643632,9945552,10146776,10289312,10297040,10437836,10434864,10748880,10823768,10977524,11204528,11418384,11634368,11911912,12114936,12283276,12562564,12664104,12972732,13322136,13669108,14007236,14205336,14566256,14908692,15182992,15633368,16083404,16387664,16741364,17214580,17568268,18122008,18487712,19030960,19503084,20343216,21240724,22086152,22776988,23908364,24534768,25591304,26626048,27124828,28284500,28952340,29534444,30525248,31603372,32414060,33359188,34776360,35826860,37014896,39524348,40294472,42012104,43779880,45078968,46325320,47626608,48997144,49671668,50846904,52240448,53251384,54121972,55577596,56628500,57637564,59430004,60624332,62818724,65255612,67964476,70312904,72417268,75777948,78122872,81016280,83053700,86639672,89922160,94567460,97536724,101680692,106781204,110677036,113928172,118635948,119944020,122460400,123681084,126443736,128351700,134118308,137540640,140493644,144701584,148690888,152589336,157071424,161351900,164867632,168764584,171824316,175806464,179967500,183215660,185757836,187848672,192830396,196573100,201188012,206870492,211129104,214778016,221605392,227124952,236711312,241748032,246492176,251187464,255712660,259101912,262076928,262917020,266197932,268944556,270676980,274821800,279129172,284218536,288376592,293600316,299800432,303223472,305217628,308278648,312073764,318489984,322271108,328291932,336806772,341421888,346396196,351615000,357916692,364282792,368605892,373186596,379562944,383939188,390443080,396555076,409158492,416800444,422296508,425853240,431418084,436144720,441844476,447635192,465506516,469942400,477735316,484947276,495613620,499619388,500461344,502887740,511049180,516103616,519533372,525898608,529807852,536256456,546333784,559507988,572985992,587041696,598019068,614134972,627157828,639875632,654831528,665828780,691433652,698935020,705892768,715460088,722628216,729751044,735643152,737509024,739046396,744018572,735878512,723860508,701652444,698826220,691372416,694880656,709661060,720924836,730007768,740048092,756598924,765321972,771568832,776303888,776668060,783925588,788895056,822313268,798257144,808665552,816902212,821681320,832583413,845275447,853038621,864634229,875451169
"13000","Georgia","5","SQ1","10","...","Personal income",3128620,3231536,3312008,3363772,3297040,3274864,3258168,3287096,3679636,3675548,3813448,3922080,4170140,4355472,4482984,4573436,4666824,4712044,4779244,4857216,4818292,4926108,4911092,4900096,4920116,4853032,4861064,4910204,5175132,5327332,5482216,5556612,5670676,5716868,5788044,5892508,5882524,5964080,6034236,6030936,6110576,6169284,6305220,6355544,6511372,6600280,6682612,6780704,6820112,6967556,6991868,7014648,7093412,7174012,7246608,7487132,7584932,7734608,7853928,8002324,8182188,8363084,8578516,8773572,8919084,9061956,9267480,9472460,9749576,9964436,10272480,10543792,10796536,11037128,11263032,11599848,11891248,12004776,12252740,12412332,12779412,13245960,13614212,13961920,14264352,14731136,15212740,15567068,15760676,16146188,16347272,16834024,17253128,17845800,18199060,18583712,19275308,19664828,20373420,21328008,21721456,22402620,23076312,23891040,24182480,24676484,25332940,25751272,25844436,26659788,27234060,28273460,29031884,29625356,30304432,30972672,31414060,32563984,33714764,34893900,35926884,37017288,38211768,39308548,40493904,41314624,42633280,43977700,44948180,45843252,47321948,49511148,51119764,52185092,54077492,54889604,55882068,56958732,57979552,59083724,60589884,62172868,63720100,65841076,68449088,70516068,72584176,74313164,76052512,77357976,79077820,80999672,83326536,84563076,86320984,87863504,89232828,90640700,92861196,95403904,96803976,99294484,101564164,103592340,106053996,107008464,108833320,110593016,113386128,114984696,116812820,116739836,118121216,120242192,121691904,124101460,127692592,130446676,132380800,134418800,136534192,138769196,139761712,142500292,145292496,149373632,151343736,154862840,158612416,160070436,162964840,166631784,169652368,174552096,176993140,179111176,182791716,184335148,187432188,191214456,197671980,202269108,207362108,210714648,214350288,215835600,218376340,223602480,231067756,234880768,237642580,239993736,244738028,247353140,248326844,250521764,250738556,254185048,254822196,257320924,258625256,261342344,264309048,266958220,269451548,274513144,278391480,282858796,286428836,291359812,296090040,304327748,309815792,312774324,316130120,321406788,329620708,332488208,333403792,333923328,337939808,342516796,339581252,339564056,328581440,332408972,330469212,330381692,327815460,331273624,335130228,340017776,353125508,355479392,360329408,360290984,364452056,366173024,367251344,378721240,373256196,377651020,380016500,381701808,387304680,392552662,397528094,402476771,407048112
"15000","Hawaii","8","SQ1","10","...","Personal income","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",729888,769596,812008,852368,877360,913424,944956,971340,996009,1015369,1027821,1050873,1056027,1062643,1063807,1062567,1064392,1069484,1071192,1080588,1100533,1110461,1126489,1153293,1160209,1171653,1182345,1197201,1227912,1241952,1257956,1269368,1258192,1269452,1318916,1340656,1401530,1424614,1444390,1476490,1562132,1618040,1642144,1676856,1719728,1746612,1771036,1807836,1811872,1859700,1912076,1957560,1965796,1999664,2017800,2071608,2121320,2171924,2223036,2247956,2315288,2364896,2446884,2498668,2600744,2601844,2602480,2641524,2720668,2783920,2881480,2938164,3006254,3124090,3277770,3318026,3473744,3537252,3691372,3883832,4033892,4170712,4318676,4394528,4447896,4549596,4642772,4716836,4797401,4954329,5126325,5337101,5441261,5514805,5627021,5794501,6027917,6259561,6507297,6666213,6708805,6865245,6980269,7189633,7265950,7380182,7533622,7669818,7827108,7960640,8105248,8402732,8564068,8777348,9120676,9388516,9666176,9911764,10184632,10436528,11091460,11251924,11521784,11968804,12328308,12455732,12542452,12229316,12761284,12920480,13159968,13458244,14145732,14267988,14397952,14862056,14991604,15394568,15619904,15805036,16173496,16341360,16524952,16768608,17063552,17307448,17629140,17865896,18067152,18380972,18778496,19258972,19655712,20165492,20691936,21303864,21994444,22619836,23181096,23623016,24168924,24657388,25138472,25719112,25844152,26081988,26472556,27035704,27788372,28352700,28583196,28941224,29539788,29590440,29382964,29342776,29779052,29912768,30178124,30577536,30633700,30896536,30769188,30747976,30705872,30750440,30769960,30840768,31358840,31596992,32033212,32101088,32304584,32190000,32231220,32347480,32635580,32901808,33632028,33783640,34418232,35078764,35251488,35665932,36097956,36177548,36565460,36508532,37373792,37773220,38077540,38530528,39076884,39541940,39937232,40662536,41823812,42597068,43431696,44416168,45063624,45881440,46285560,47271432,48737388,49247700,50002980,50479332,51521460,52333652,53148260,53748300,54775592,55425420,55354272,55311620,55591824,55949624,55600820,55659368,55899472,56379524,57202844,57815732,58570380,58861588,59331844,60004012,60958476,61733220,61901212,63277744,62704696,63285720,63776776,64106064,64809996,65667275,66272857,66747317,67474188
"16000","Idaho","7","SQ1","10","...","Personal income",716745,738733,746665,758709,732413,743837,734457,722561,774814,769878,798934,818082,860184,887748,904396,923780,930864,970856,1022156,1010680,967452,924288,929256,936800,955364,949972,952820,963900,986944,1012648,1004208,1022792,1071772,1098588,1132732,1139080,1141744,1167472,1196080,1199552,1184188,1182368,1203164,1229956,1247740,1265984,1268856,1298136,1306388,1301492,1298736,1296736,1340896,1361000,1392328,1419500,1473188,1480184,1469808,1475836,1487832,1485912,1528416,1531436,1521852,1529604,1564420,1617160,1719272,1743160,1815064,1838912,1836584,1793920,1773080,1809392,1841780,1872704,1955084,1996664,2019380,2050152,2051180,2067516,2261960,2361492,2406112,2451172,2539060,2582860,2654104,2692896,2755168,2833692,2878992,2972852,3064448,3165860,3323480,3513776,3527036,3678836,3829424,4081920,4281812,4324572,4546752,4619624,4575556,4676284,4839084,5021188,5215344,5281896,5384140,5530948,5578392,5689696,5899176,6230112,6385856,6639824,6844944,7076404,7133844,7230780,7468392,7724588,8039584,7957064,8365412,8893944,8963948,9058588,9366668,9286380,9331448,9484972,9607908,9819492,10343172,10335668,10253932,10506708,10719040,10970540,11220128,11413268,11570628,11592448,11604560,11760548,11774112,11836924,11984480,12003028,12167916,12349440,12570852,12864608,13118164,13435048,13784212,13746756,14589952,14802148,14959308,15307668,15892872,16076800,16256408,16369580,16557632,16836748,17031516,17473524,18122068,18566916,18928172,19054800,19996708,20398432,20360644,21147260,21252468,21766612,22176820,22430780,22977560,23271688,23607552,24277552,24540360,25155980,25090820,25345328,25611344,25881292,26367044,26694000,27734340,28180960,28567448,29066244,29772272,29879492,30251556,31100120,31957264,32775308,32939472,33612576,34189740,34527448,34412280,34504692,34976700,35195908,35649280,36178004,36268020,36611188,37182144,37727212,39261972,40137072,40533996,41372980,41703708,42416692,43186552,44020876,46009768,47009752,47070776,48104264,49229660,49627344,49763624,50396240,50426108,50854924,50358696,49779064,49137480,49230156,49216532,49443912,49633176,50118232,50609256,51318168,52676252,53082772,53725080,53884000,54809380,55534712,55991836,57951808,57197052,58041108,58712164,59138580,60088962,61273531,61655614,62841149,62757674
"17000","Illinois","3","SQ1","10","...","Personal income",15213260,15486304,15898112,15800688,14876704,14734600,14642232,14634080,15454476,15752168,16385632,17078256,17431756,17966736,18170972,18507900,18373432,18633976,19092436,19676724,19953500,20333028,20387992,20357092,20271384,20240508,20371684,20732396,20974860,21520436,21993464,22354236,23040444,23453236,23874484,24453700,24473288,24666140,24901000,24838656,24681524,24799484,25033184,25334928,25874908,26552252,26613848,26888892,27131592,27248508,27507632,27488376,27813908,28149572,28631076,29051688,29420240,29980820,30112828,30407808,30653184,30910352,31337740,31755072,32347700,33009372,33612904,34252500,34941156,35654972,36421548,37479600,38117536,38657692,39554684,40319852,40804072,41312932,42147372,42316104,43248796,44244628,44974184,45987352,47018716,48194288,49228236,49853096,50501028,50943056,52196136,52919288,53344780,55227936,56023236,57196772,58317528,59205720,60304392,62799584,64265556,66072688,67737092,70055236,70859792,71706884,74249992,76450376,77532508,79040428,80991904,82739936,84590228,85739724,87675384,89588812,91689336,94375248,96588820,99440568,101628596,104338688,106848860,108953196,111497088,113660048,117552528,119902932,122334752,122177072,126121728,130333068,134320380,136402672,141178544,143188512,143196736,146531172,148272960,149428580,149635336,151388020,153791704,158184836,162962400,167490924,171192984,173389720,174969452,176205660,178144720,180955912,182686716,186039344,188394984,190152112,192957548,195464628,199030792,203151544,207924980,210123348,214474604,219274620,223206168,225210076,227619852,230896576,235199712,239613876,242659068,245263432,241376432,244335384,246893468,250929332,258893884,265174416,268615680,273111552,271058972,274281524,276711836,280696056,283000208,288665332,292657244,297235500,303350856,305811388,309631960,314222624,320703300,326180012,330185460,334417992,338105656,342710836,348437608,355261684,357916136,364794260,370052068,373396252,375544896,379074152,380597952,389904560,400792852,406348960,414179688,416721168,420987712,420821688,421386180,422662304,422756036,428400796,427927916,430553088,428882668,433988476,438239156,442818060,446524144,452811112,457422824,465225988,466719804,470922968,477949368,485817164,499766908,505880276,510144540,516533704,527695360,533755224,538261664,546390532,550282148,556667972,553684436,548546364,531459592,531965304,529618596,533537452,529621504,536211600,543449120,549473280,564579276,566110108,570281708,570383856,584312552,588861956,588857296,606194348,599529032,604460088,607433244,609383548,613878846,618451386,620962054,625805177,630151482
"18000","Indiana","3","SQ1","10","...","Personal income",5468625,5599017,5760093,5707349,5454196,5405120,5359992,5329884,5791612,5895684,6156456,6423280,6830280,7071460,7105888,7246116,7222776,7285172,7463900,7740420,8054128,8218360,8261804,8230932,7756892,7674548,7715884,7834684,8114448,8315160,8441748,8562576,8752608,8902672,9048324,9297032,9186004,9285028,9393784,9337504,9208572,9195424,9314744,9489956,9790312,10031020,9833852,9941444,10369296,10453376,10430280,10388780,10426904,10599228,10817028,11066012,11209256,11425668,11562912,11726628,11796400,11996840,12130864,12307144,12460176,12700160,12997608,13190324,13649680,14008968,14305164,14795272,14965444,15171188,15470284,15661456,15858908,15840060,16099584,16367172,16848092,17246220,17566988,17999832,18545180,19049524,19494808,19697064,19602792,19835308,20172420,20221320,20838492,21700700,21882680,22395864,23069144,23270556,23772440,24879200,26024768,26822136,27523588,28609368,28296912,28525376,29542816,30188436,30338752,30665768,31985184,32823576,33655596,34551800,35315700,36254220,36639372,38288456,39346604,40464408,41051472,42653472,43859824,45127560,46412380,46859772,47984884,49081656,49894896,49554704,51343168,53860120,54964536,55456088,57092372,56953508,57146844,57883344,58228500,58914328,59129156,59852668,61238116,63154216,65710608,67212708,68241332,69085544,70396824,71260044,71523928,72078856,73906780,74764972,75554220,76605692,77672252,78825720,80397076,82486720,82392020,84339312,86454976,88494004,92161172,93433160,92763132,93974772,96564812,97742116,99289952,99381428,99068908,100085264,101411168,103726548,105834960,109034884,110825824,112438800,112912256,115034808,115862852,118272400,120148080,121631504,123833500,125497996,127123716,127752636,128561304,129746964,132187200,135133508,136709848,138226572,140025016,141333996,142856148,146264700,149686268,153231740,155522776,157516576,158025968,159071396,160259876,164522044,168903252,171113848,173129056,171912060,175619044,175706744,175232024,175582388,175634872,177463736,178536940,180237268,179943788,181563656,183128528,187267864,187558560,191678740,193348000,195844640,193390876,196426296,199036196,201559428,206710468,208690876,210538096,211817980,214919344,216697852,216797576,219356696,222871748,226280716,225253916,224116020,216974920,217315092,216526084,219567540,218478796,222145112,224035356,226894040,232996260,235574876,239457060,239878308,245112068,248198528,249139168,254855308,253871416,253815688,253963492,253466092,255414977,259378517,261397772,265498283,268137438
"19000","Iowa","4","SQ1","10","...","Personal income",3900001,4202717,4259245,4130305,3680193,3489609,3393377,3472769,3779225,3925085,4204621,4240625,4309544,4364564,4282036,4285360,4304604,4525248,4742052,4727400,4468068,4382320,4372068,4398604,4706208,4762024,4844012,4736488,4623108,4510748,4498868,4509384,4571980,4717016,4870688,5091140,5130548,5306256,5463972,5463876,5341516,5500100,5500784,5496216,5550640,5580368,5578624,5671676,5627028,5696900,5786612,5837828,5966564,6012728,6122460,6204620,6289836,6311232,6291472,6451776,6585372,6659092,6780276,6931264,6971304,6961444,7049088,7257944,7449960,7769292,7926460,8163072,8502392,8477748,8478904,8655112,8619088,8554708,8814032,8777100,9109644,9283824,9509352,9547828,9914324,10300028,10631768,10803748,10975220,11030832,11183572,11305936,11343348,11618888,11694288,12015320,12420256,12654336,12985872,14212256,14405024,15322800,16101448,16862900,16135784,15641068,16325496,16914464,17518820,17845860,18542408,18966812,18919764,19052168,19423212,19924516,20597124,21044252,21398892,22241764,23702616,24356684,24873500,25423068,25781380,25947368,26645320,26964556,27500360,26571552,28248068,29616780,30791436,30983600,32487472,32379408,31589012,32167636,32662412,33950864,32933080,33233880,32893804,34191496,36133792,36826664,37299852,37723220,38170596,38246900,38237520,38583028,38938752,39336508,39962812,40190048,40473664,41216072,41562132,42592904,42274556,42434244,42530580,43686400,45922816,46186184,46447804,47454052,48111772,48865532,49562208,49601180,49372384,49972296,50327508,51051468,52806252,53760928,54401080,54593532,53310520,54078412,54169212,54898064,57917372,58716568,59047628,60233340,60215644,60759148,61762148,62997528,65841240,67481968,66864076,67650624,69032444,69159336,70236972,71833916,72108872,72762096,74350932,74819372,74401764,74777724,75497664,77240540,79127348,80588744,81745616,81708060,82427440,83104492,83533716,83717852,84802004,85349820,85934352,86420376,86160084,87237796,88191828,89565288,93494900,94753888,95360204,97515184,95996936,97441172,98697028,99295628,101633760,102746300,103256088,104763844,108328292,110069132,110718576,112968536,118345076,119455732,119381212,118915308,116089104,117393220,117517972,119078348,116984192,118445624,119489168,121328704,128270720,129467292,131969340,133095896,133310716,135385320,134557940,138128624,137860528,137848784,139169584,138470980,136942681,140327582,141018031,142241739,140542209
"20000","Kansas","4","SQ1","10","...","Personal income",2397040,2574440,2577296,2677496,2541756,2565576,2515084,2504648,2777300,2770644,2845168,2969876,3132112,3065980,3198944,3270960,3434248,3632204,3942464,3745436,3624160,3565124,3489092,3527952,3682200,3749684,3805208,3803196,3750660,3769132,3753808,3812540,3831576,3929708,4022480,4085428,4076556,4147776,4236320,4287424,4564460,4490052,4639228,4688856,4690372,4617072,4585812,4670888,4657536,4754032,4922224,4967532,5071444,4980680,5058792,5049612,5198848,5258096,5236528,5280616,5343140,5376532,5318488,5420868,5490240,5617236,5703192,5787956,5873384,5971584,6087912,6165624,6292420,6407464,6484172,6640536,6678468,6658092,6798676,6906176,7141716,7275160,7461316,7578728,7904020,8064268,8296068,8547580,8645092,8797608,9038664,9104796,9332756,9655504,9719736,9919124,10271616,10568588,10859572,11365304,11425396,11818748,12477032,13324424,13091208,12972164,13293660,13696532,13874424,14272232,14844768,15067148,15388708,15534480,15826864,16220388,16290140,16690180,17238444,18465116,17891028,18605048,19384124,20149428,20634988,21265180,22023896,22868140,23176824,23084988,23853792,25271120,26013624,26491096,27440420,28134256,28442088,29316772,29267756,30175356,29963180,30297368,30694120,31307172,32437812,33095924,33839568,34525096,34905152,35115300,35409656,35712880,36349848,36698844,37170908,37713988,37884444,38407484,38857664,39509472,39771364,40464360,40901616,41567988,42580268,42770280,42954268,43604428,44756560,45436124,46157180,46282668,46204972,46807748,47627756,48523840,49910816,50844892,51266484,51974780,52538244,53180472,53551896,54178780,54610560,55715432,56009580,56859624,57320972,57749128,58429020,58962972,60579876,61545628,62304020,63280904,64249564,65127276,66310564,67492784,68739176,69931400,70807228,71469812,71741352,72267396,72781748,74990196,75521392,77354244,78750672,78303060,79687000,80502596,80669384,81198128,80269440,81044192,81294700,82051292,82860132,83342052,84316004,84951020,85898720,86729996,88107376,89026060,89560580,91150804,92759404,93706976,97240008,98948012,99923504,101630436,103658940,105166528,106064212,107948624,113090444,115121796,114653932,113273008,109996048,110073044,109317756,109896112,108111268,109983972,111801144,113930328,118004632,120335548,122262104,122602432,124551936,124086240,123460208,128572172,126506388,128454428,129491972,129709472,130077966,132022631,132866326,133719003,134102127
"21000","Kentucky","5","SQ1","10","...","Personal income",2686216,2799676,2922380,2902724,2728776,2721236,2665996,2643480,2912908,2878872,2950712,3031852,3258572,3459608,3512884,3611440,3568556,3622148,3748692,3784244,3872824,3869888,3881688,3848580,3827616,3791300,3797568,3860576,3932460,3956724,4009072,4089824,4059764,4207200,4274464,4360904,4392384,4437284,4469576,4444180,4578572,4606524,4655996,4728880,4790388,4894224,4895952,4934220,4904220,5042340,5097512,5091764,5207564,5261908,5410648,5558584,5590828,5678780,5697176,5783624,5876160,5958076,6010196,6073828,6200108,6177940,6232524,6341120,6519624,6676380,6873488,6992952,7179160,7271332,7461404,7674700,7887564,7883836,8058676,8176684,8398368,8676092,8842580,9032896,9406376,9639484,9827980,9934344,10110324,10380776,10703928,10874464,11111884,11404232,11531800,11730512,12159112,12354008,12702356,13402612,13645172,13914020,14371136,14913916,15237040,15766024,16340208,16685796,16739152,17208536,17624324,18213592,18853876,19086048,19707064,20272672,20792324,21653964,22093384,22899944,22811220,24240316,24893680,25462544,26378488,26755660,27715572,28535124,28873168,28962132,30036332,31154468,31941964,32020604,34047448,34396700,34720744,35137908,35652272,35585384,35508280,35963740,36978764,38021728,39554936,40610836,41384936,41936512,42143548,42419400,42788924,43351508,43306924,43576780,44214080,44473948,44824284,45474160,46775764,48211856,48768228,49929416,51075872,51683400,53446884,53594996,54152840,55245468,56340544,57037996,57832704,58546324,58979468,59910168,61047812,62474312,63945004,65110396,65799320,66472608,66966400,67514536,67937752,69056532,69722060,71058600,71650900,72903888,73567252,74361812,75002092,75975356,77188744,79138160,79973680,80892180,82968132,83543952,84419200,85866160,87576956,88976384,89930272,91072692,91848864,92540180,93492484,95618944,98904932,100431016,101939532,102627220,103642052,104595384,104855268,105417032,105869156,107139572,107632172,108460360,108524632,109385020,110605256,112016108,113980412,115533880,117103320,119350332,119667848,121537196,123146368,124383584,127701328,129041692,129971984,131111108,133010460,134556732,135306152,137035728,139869072,142365080,140934760,140598728,138147456,139729812,139550524,140912152,140354052,142704952,144306724,145299204,148705816,150152164,151971660,152988336,155490284,156715860,156399544,159566480,158201868,158806388,159726772,159951744,163514562,165881366,166883790,169226375,171261723
"22000","Louisiana","5","SQ1","10","...","Personal income",2559148,2637216,2710044,2717424,2886612,2870116,2810492,2835280,3033060,2988432,3048504,3147616,3266944,3391448,3483516,3538616,3610264,3675280,3796436,3813176,3900196,3952196,3933004,3988340,3958404,3899116,3934480,3979132,4056880,4151052,4236720,4325704,4552512,4627616,4687776,4752636,5075616,5136176,5191248,5184292,5256552,5247000,5230100,5351428,5414012,5492556,5537960,5582892,5548236,5617304,5609264,5608412,5706948,5781488,5818428,5991172,6069564,6092148,6224292,6249956,6363420,6479428,6649124,6774852,6874180,6991512,7044636,7162000,7321312,7468108,7708520,7931296,8100364,8267712,8544052,8749632,9052132,9155292,9213632,9467840,9876012,10028188,10185252,10273528,10344308,10566428,10865936,11046264,11158080,11482444,11732364,11964648,12291444,12554280,12713212,12941104,13209788,13560728,13959484,14505428,14622952,14976292,15744692,16259100,16617368,17153980,17821544,18424660,18814560,19421936,19917664,20586256,21356692,21956612,22362748,23085904,23702452,24435384,25057404,25913628,26779828,27883304,29012516,29780364,30762728,31377740,32767220,33932824,35126052,35749340,37694136,39644744,40771860,41863320,43602828,44652536,45277336,45684408,46070576,46541460,47209016,47224368,48002972,48872056,49422300,50545144,51551692,52087796,52468768,52870540,53212924,53384792,53535932,53066480,52943496,52491044,52600688,52657304,53343788,54207372,54572700,55712900,56759904,57498112,58471124,59239888,59866088,60986756,62700600,63771496,64805480,65653004,66085148,67016688,67863192,69708824,70808664,72470764,72989868,73905124,74894928,75837052,76514520,77387988,79780356,80171196,81756348,82951760,83876692,84550404,85982308,86012252,86967280,88653076,89400244,90259624,91756416,92645160,93804984,95662192,96470956,97843824,98280620,98511112,98791664,99182484,99769336,101620472,103445884,105028532,105881452,106934240,110752472,112172140,112771920,113844228,114171748,115050088,115678096,116742444,116882360,118206084,119821424,121411224,122827116,124542620,125799492,128525168,130137280,131357408,137686720,138666024,140277296,141827496,143305884,145756804,149415452,157688724,158711716,161040152,164695876,169729476,167984852,168491400,164888528,163316508,162840352,163111384,165708412,167821952,171035976,171776328,174678756,175163560,176861416,177892108,183140540,186194120,186538756,191819048,188885284,190084340,191502168,191887536,193078521,195862483,198181295,199206165,200752424
